id,symbol,timestamp,unixtime,field,price,size,canautoexecute
151511341,HUYA,2018-08-15 09:35:00-04,1534340100,3,,9,
151511342,HUYA,2018-08-15 09:35:00-04,1534340100,0,,2,
151511343,HUYA,2018-08-15 09:35:00-04,1534340100,3,,9,
151511358,HUYA,2018-08-15 09:35:01-04,1534340101,8,,12003,
151511363,HUYA,2018-08-15 09:35:01-04,1534340101,2,24.96,,t
151511364,HUYA,2018-08-15 09:35:01-04,1534340101,3,,3,
151511365,HUYA,2018-08-15 09:35:01-04,1534340101,0,,4,
151511366,HUYA,2018-08-15 09:35:01-04,1534340101,3,,3,
151511383,HUYA,2018-08-15 09:35:01-04,1534340101,4,24.96,,f
151511384,HUYA,2018-08-15 09:35:01-04,1534340101,5,,2,
151511385,HUYA,2018-08-15 09:35:01-04,1534340101,5,,2,
151511386,HUYA,2018-08-15 09:35:01-04,1534340101,8,,12005,
151511393,HUYA,2018-08-15 09:35:01-04,1534340101,0,,6,
151511394,HUYA,2018-08-15 09:35:01-04,1534340101,3,,5,
151511399,HUYA,2018-08-15 09:35:02-04,1534340102,2,24.99,,t
151511400,HUYA,2018-08-15 09:35:02-04,1534340102,3,,10,
151511401,HUYA,2018-08-15 09:35:02-04,1534340102,3,,10,
151511413,HUYA,2018-08-15 09:35:02-04,1534340102,0,,8,
151511414,HUYA,2018-08-15 09:35:02-04,1534340102,3,,1,
151511420,HUYA,2018-08-15 09:35:02-04,1534340102,4,24.95,,f
151511421,HUYA,2018-08-15 09:35:02-04,1534340102,5,,4,
151511422,HUYA,2018-08-15 09:35:02-04,1534340102,5,,4,
151511423,HUYA,2018-08-15 09:35:02-04,1534340102,8,,12009,
151511430,HUYA,2018-08-15 09:35:03-04,1534340103,0,,3,
151511431,HUYA,2018-08-15 09:35:03-04,1534340103,3,,3,
151511438,HUYA,2018-08-15 09:35:03-04,1534340103,4,24.99,,f
151511439,HUYA,2018-08-15 09:35:03-04,1534340103,5,,1,
151511440,HUYA,2018-08-15 09:35:03-04,1534340103,5,,1,
151511441,HUYA,2018-08-15 09:35:03-04,1534340103,8,,12010,
151511444,HUYA,2018-08-15 09:35:03-04,1534340103,0,,6,
151511445,HUYA,2018-08-15 09:35:03-04,1534340103,3,,2,
151511452,HUYA,2018-08-15 09:35:04-04,1534340104,3,,1,
151511453,HUYA,2018-08-15 09:35:05-04,1534340105,8,,12011,
151511454,HUYA,2018-08-15 09:35:05-04,1534340105,2,25,,t
151511455,HUYA,2018-08-15 09:35:05-04,1534340105,3,,178,
151511456,HUYA,2018-08-15 09:35:05-04,1534340105,0,,7,
151511457,HUYA,2018-08-15 09:35:05-04,1534340105,3,,178,
151511465,HUYA,2018-08-15 09:35:05-04,1534340105,4,25,,f
151511466,HUYA,2018-08-15 09:35:05-04,1534340105,5,,18,
151511467,HUYA,2018-08-15 09:35:05-04,1534340105,5,,18,
151511468,HUYA,2018-08-15 09:35:05-04,1534340105,8,,12029,
151511469,HUYA,2018-08-15 09:35:05-04,1534340105,0,,10,
151511470,HUYA,2018-08-15 09:35:05-04,1534340105,3,,171,
151511474,HUYA,2018-08-15 09:35:06-04,1534340106,1,24.99,,t
151511475,HUYA,2018-08-15 09:35:06-04,1534340106,0,,1,
151511476,HUYA,2018-08-15 09:35:06-04,1534340106,0,,1,
151511477,HUYA,2018-08-15 09:35:06-04,1534340106,3,,170,
151511480,HUYA,2018-08-15 09:35:06-04,1534340106,2,25.03,,t
151511481,HUYA,2018-08-15 09:35:06-04,1534340106,3,,2,
151511482,HUYA,2018-08-15 09:35:06-04,1534340106,0,,5,
151511483,HUYA,2018-08-15 09:35:06-04,1534340106,3,,2,
151511484,HUYA,2018-08-15 09:35:06-04,1534340106,4,25.01,,f
151511485,HUYA,2018-08-15 09:35:06-04,1534340106,5,,16,
151511486,HUYA,2018-08-15 09:35:06-04,1534340106,5,,16,
151511487,HUYA,2018-08-15 09:35:06-04,1534340106,8,,12045,
151511510,HUYA,2018-08-15 09:35:07-04,1534340107,0,,2,
151511511,HUYA,2018-08-15 09:35:07-04,1534340107,3,,1,
151511512,HUYA,2018-08-15 09:35:07-04,1534340107,5,,1,
151511513,HUYA,2018-08-15 09:35:07-04,1534340107,8,,12046,
151511518,HUYA,2018-08-15 09:35:07-04,1534340107,1,25,,t
151511519,HUYA,2018-08-15 09:35:07-04,1534340107,0,,1,
151511520,HUYA,2018-08-15 09:35:07-04,1534340107,2,25.07,,t
151511521,HUYA,2018-08-15 09:35:07-04,1534340107,3,,1,
151511522,HUYA,2018-08-15 09:35:07-04,1534340107,0,,1,
151511541,HUYA,2018-08-15 09:35:08-04,1534340108,4,25.05,,f
151511542,HUYA,2018-08-15 09:35:08-04,1534340108,5,,10,
151511543,HUYA,2018-08-15 09:35:08-04,1534340108,5,,10,
151511544,HUYA,2018-08-15 09:35:08-04,1534340108,8,,12056,
151511552,HUYA,2018-08-15 09:35:08-04,1534340108,0,,3,
151511555,HUYA,2018-08-15 09:35:08-04,1534340108,1,25.01,,t
151511556,HUYA,2018-08-15 09:35:08-04,1534340108,0,,1,
151511557,HUYA,2018-08-15 09:35:08-04,1534340108,0,,1,
151511560,HUYA,2018-08-15 09:35:08-04,1534340108,5,,1,
151511561,HUYA,2018-08-15 09:35:08-04,1534340108,8,,12057,
151511564,HUYA,2018-08-15 09:35:09-04,1534340109,1,25.05,,t
151511565,HUYA,2018-08-15 09:35:09-04,1534340109,0,,1,
151511566,HUYA,2018-08-15 09:35:09-04,1534340109,2,25.09,,t
151511567,HUYA,2018-08-15 09:35:09-04,1534340109,3,,1,
151511572,HUYA,2018-08-15 09:35:09-04,1534340109,4,25.07,,f
151511573,HUYA,2018-08-15 09:35:09-04,1534340109,5,,1,
151511574,HUYA,2018-08-15 09:35:09-04,1534340109,8,,12058,
151511577,HUYA,2018-08-15 09:35:09-04,1534340109,8,,12554,
151511578,HUYA,2018-08-15 09:35:09-04,1534340109,6,25.1,,f
151511579,HUYA,2018-08-15 09:35:09-04,1534340109,1,25.06,,t
151511580,HUYA,2018-08-15 09:35:09-04,1534340109,0,,2,
151511581,HUYA,2018-08-15 09:35:09-04,1534340109,2,25.17,,t
151511582,HUYA,2018-08-15 09:35:09-04,1534340109,3,,2,
151511583,HUYA,2018-08-15 09:35:09-04,1534340109,0,,2,
151511584,HUYA,2018-08-15 09:35:09-04,1534340109,3,,2,
151511587,HUYA,2018-08-15 09:35:10-04,1534340110,2,25.18,,t
151511588,HUYA,2018-08-15 09:35:10-04,1534340110,3,,15,
151511589,HUYA,2018-08-15 09:35:10-04,1534340110,0,,4,
151511590,HUYA,2018-08-15 09:35:10-04,1534340110,3,,15,
151511591,HUYA,2018-08-15 09:35:10-04,1534340110,4,25.06,,f
151511592,HUYA,2018-08-15 09:35:10-04,1534340110,5,,1,
151511593,HUYA,2018-08-15 09:35:10-04,1534340110,8,,12555,
151511596,HUYA,2018-08-15 09:35:10-04,1534340110,2,25.23,,t
151511597,HUYA,2018-08-15 09:35:10-04,1534340110,3,,14,
151511598,HUYA,2018-08-15 09:35:10-04,1534340110,0,,6,
151511599,HUYA,2018-08-15 09:35:10-04,1534340110,3,,14,
151511608,HUYA,2018-08-15 09:35:10-04,1534340110,8,,12742,
151511609,HUYA,2018-08-15 09:35:10-04,1534340110,6,25.23,,f
151511610,HUYA,2018-08-15 09:35:10-04,1534340110,1,25.07,,t
151511611,HUYA,2018-08-15 09:35:10-04,1534340110,0,,1,
151511612,HUYA,2018-08-15 09:35:10-04,1534340110,0,,1,
151511618,HUYA,2018-08-15 09:35:11-04,1534340111,4,25.23,,f
151511619,HUYA,2018-08-15 09:35:11-04,1534340111,5,,20,
151511620,HUYA,2018-08-15 09:35:11-04,1534340111,5,,20,
151511621,HUYA,2018-08-15 09:35:11-04,1534340111,8,,12762,
151511629,HUYA,2018-08-15 09:35:11-04,1534340111,1,25.06,,t
151511630,HUYA,2018-08-15 09:35:11-04,1534340111,0,,3,
151511631,HUYA,2018-08-15 09:35:11-04,1534340111,0,,3,
151511642,HUYA,2018-08-15 09:35:12-04,1534340112,5,,1,
151511643,HUYA,2018-08-15 09:35:12-04,1534340112,8,,12763,
151511651,HUYA,2018-08-15 09:35:12-04,1534340112,0,,5,
151511656,HUYA,2018-08-15 09:35:12-04,1534340112,2,25.2,,t
151511657,HUYA,2018-08-15 09:35:12-04,1534340112,3,,7,
151511658,HUYA,2018-08-15 09:35:12-04,1534340112,3,,7,
151511659,HUYA,2018-08-15 09:35:12-04,1534340112,4,25.19,,f
151511660,HUYA,2018-08-15 09:35:12-04,1534340112,5,,1,
151511661,HUYA,2018-08-15 09:35:12-04,1534340112,8,,12764,
151511664,HUYA,2018-08-15 09:35:12-04,1534340112,1,25.07,,t
151511665,HUYA,2018-08-15 09:35:12-04,1534340112,0,,1,
151511666,HUYA,2018-08-15 09:35:12-04,1534340112,0,,1,
151511667,HUYA,2018-08-15 09:35:12-04,1534340112,3,,1,
151511672,HUYA,2018-08-15 09:35:13-04,1534340113,8,,12765,
151511673,HUYA,2018-08-15 09:35:13-04,1534340113,0,,3,
151511680,HUYA,2018-08-15 09:35:14-04,1534340114,1,25.08,,t
151511681,HUYA,2018-08-15 09:35:14-04,1534340114,0,,3,
151511682,HUYA,2018-08-15 09:35:14-04,1534340114,3,,2,
151511683,HUYA,2018-08-15 09:35:14-04,1534340114,4,25.15,,f
151511684,HUYA,2018-08-15 09:35:14-04,1534340114,5,,1,
151511685,HUYA,2018-08-15 09:35:14-04,1534340114,8,,12766,
151511686,HUYA,2018-08-15 09:35:14-04,1534340114,1,25.15,,t
151511687,HUYA,2018-08-15 09:35:14-04,1534340114,0,,2,
151511688,HUYA,2018-08-15 09:35:14-04,1534340114,2,25.23,,t
151511689,HUYA,2018-08-15 09:35:14-04,1534340114,3,,16,
151511690,HUYA,2018-08-15 09:35:14-04,1534340114,0,,2,
151511691,HUYA,2018-08-15 09:35:14-04,1534340114,3,,16,
151511696,HUYA,2018-08-15 09:35:14-04,1534340114,4,25.19,,f
151511697,HUYA,2018-08-15 09:35:14-04,1534340114,5,,3,
151511698,HUYA,2018-08-15 09:35:14-04,1534340114,5,,3,
151511699,HUYA,2018-08-15 09:35:14-04,1534340114,8,,12769,
151511700,HUYA,2018-08-15 09:35:14-04,1534340114,2,25.19,,t
151511701,HUYA,2018-08-15 09:35:14-04,1534340114,3,,2,
151511702,HUYA,2018-08-15 09:35:14-04,1534340114,0,,6,
151511703,HUYA,2018-08-15 09:35:14-04,1534340114,3,,2,
151511709,HUYA,2018-08-15 09:35:15-04,1534340115,2,25.23,,t
151511710,HUYA,2018-08-15 09:35:15-04,1534340115,3,,8,
151511711,HUYA,2018-08-15 09:35:15-04,1534340115,3,,8,
151511714,HUYA,2018-08-15 09:35:15-04,1534340115,5,,1,
151511715,HUYA,2018-08-15 09:35:15-04,1534340115,8,,12770,
151511733,HUYA,2018-08-15 09:35:16-04,1534340116,8,,12771,
151511744,HUYA,2018-08-15 09:35:17-04,1534340117,5,,19,
151511745,HUYA,2018-08-15 09:35:17-04,1534340117,8,,12790,
151511746,HUYA,2018-08-15 09:35:17-04,1534340117,0,,2,
151511747,HUYA,2018-08-15 09:35:17-04,1534340117,3,,10,
151511756,HUYA,2018-08-15 09:35:17-04,1534340117,4,25.17,,f
151511757,HUYA,2018-08-15 09:35:17-04,1534340117,5,,2,
151511758,HUYA,2018-08-15 09:35:17-04,1534340117,5,,2,
151511759,HUYA,2018-08-15 09:35:17-04,1534340117,8,,12792,
151511760,HUYA,2018-08-15 09:35:17-04,1534340117,0,,5,
151511761,HUYA,2018-08-15 09:35:17-04,1534340117,3,,11,
151511767,HUYA,2018-08-15 09:35:18-04,1534340118,5,,3,
151511768,HUYA,2018-08-15 09:35:18-04,1534340118,8,,12795,
151511773,HUYA,2018-08-15 09:35:18-04,1534340118,3,,9,
151511780,HUYA,2018-08-15 09:35:19-04,1534340119,5,,19,
151511781,HUYA,2018-08-15 09:35:19-04,1534340119,8,,12814,
151511784,HUYA,2018-08-15 09:35:19-04,1534340119,3,,11,
151511789,HUYA,2018-08-15 09:35:20-04,1534340120,5,,5,
151511790,HUYA,2018-08-15 09:35:20-04,1534340120,8,,12819,
151511791,HUYA,2018-08-15 09:35:20-04,1534340120,2,25.22,,t
151511792,HUYA,2018-08-15 09:35:20-04,1534340120,3,,2,
151511793,HUYA,2018-08-15 09:35:20-04,1534340120,0,,6,
151511794,HUYA,2018-08-15 09:35:20-04,1534340120,3,,2,
151511800,HUYA,2018-08-15 09:35:21-04,1534340121,3,,3,
151511801,HUYA,2018-08-15 09:35:21-04,1534340121,4,25.18,,f
151511802,HUYA,2018-08-15 09:35:21-04,1534340121,5,,2,
151511803,HUYA,2018-08-15 09:35:21-04,1534340121,5,,2,
151511804,HUYA,2018-08-15 09:35:21-04,1534340121,8,,12821,
151511819,HUYA,2018-08-15 09:35:23-04,1534340123,4,25.16,,f
151511820,HUYA,2018-08-15 09:35:23-04,1534340123,5,,1,
151511821,HUYA,2018-08-15 09:35:23-04,1534340123,5,,1,
151511822,HUYA,2018-08-15 09:35:23-04,1534340123,8,,12822,
151511823,HUYA,2018-08-15 09:35:23-04,1534340123,0,,7,
151511832,HUYA,2018-08-15 09:35:23-04,1534340123,4,25.15,,f
151511833,HUYA,2018-08-15 09:35:23-04,1534340123,5,,1,
151511834,HUYA,2018-08-15 09:35:23-04,1534340123,8,,12823,
151511835,HUYA,2018-08-15 09:35:23-04,1534340123,0,,10,
151511848,HUYA,2018-08-15 09:35:24-04,1534340124,5,,9,
151511849,HUYA,2018-08-15 09:35:24-04,1534340124,8,,12832,
151511850,HUYA,2018-08-15 09:35:24-04,1534340124,0,,2,
151511855,HUYA,2018-08-15 09:35:25-04,1534340125,5,,1,
151511856,HUYA,2018-08-15 09:35:25-04,1534340125,8,,12833,
151511870,HUYA,2018-08-15 09:35:25-04,1534340125,4,25.19,,f
151511871,HUYA,2018-08-15 09:35:25-04,1534340125,5,,10,
151511872,HUYA,2018-08-15 09:35:25-04,1534340125,5,,10,
151511873,HUYA,2018-08-15 09:35:25-04,1534340125,8,,12843,
151511892,HUYA,2018-08-15 09:35:26-04,1534340126,5,,1,
151511893,HUYA,2018-08-15 09:35:26-04,1534340126,8,,13196,
151511894,HUYA,2018-08-15 09:35:26-04,1534340126,6,25.24,,f
151511896,HUYA,2018-08-15 09:35:26-04,1534340126,2,25.25,,t
151511897,HUYA,2018-08-15 09:35:26-04,1534340126,3,,11,
151511898,HUYA,2018-08-15 09:35:26-04,1534340126,0,,1,
151511899,HUYA,2018-08-15 09:35:26-04,1534340126,3,,11,
151511910,HUYA,2018-08-15 09:35:27-04,1534340127,2,25.29,,t
151511911,HUYA,2018-08-15 09:35:27-04,1534340127,3,,1,
151511912,HUYA,2018-08-15 09:35:27-04,1534340127,0,,2,
151511913,HUYA,2018-08-15 09:35:27-04,1534340127,3,,1,
151511921,HUYA,2018-08-15 09:35:27-04,1534340127,4,25.23,,f
151511922,HUYA,2018-08-15 09:35:27-04,1534340127,5,,1,
151511923,HUYA,2018-08-15 09:35:27-04,1534340127,8,,13235,
151511924,HUYA,2018-08-15 09:35:27-04,1534340127,6,25.27,,f
151511927,HUYA,2018-08-15 09:35:27-04,1534340127,0,,10,
151511934,HUYA,2018-08-15 09:35:28-04,1534340128,8,,13236,
151511937,HUYA,2018-08-15 09:35:28-04,1534340128,1,25.17,,t
151511938,HUYA,2018-08-15 09:35:28-04,1534340128,0,,6,
151511939,HUYA,2018-08-15 09:35:28-04,1534340128,0,,6,
151511941,HUYA,2018-08-15 09:35:28-04,1534340128,1,25.18,,t
151511942,HUYA,2018-08-15 09:35:28-04,1534340128,0,,1,
151511943,HUYA,2018-08-15 09:35:28-04,1534340128,0,,1,
151511945,HUYA,2018-08-15 09:35:29-04,1534340129,8,,13238,
151511946,HUYA,2018-08-15 09:35:29-04,1534340129,6,25.29,,f
151511947,HUYA,2018-08-15 09:35:29-04,1534340129,4,25.24,,f
151511948,HUYA,2018-08-15 09:35:29-04,1534340129,5,,1,
151511951,HUYA,2018-08-15 09:35:29-04,1534340129,1,25.23,,t
151511952,HUYA,2018-08-15 09:35:29-04,1534340129,0,,1,
151511953,HUYA,2018-08-15 09:35:29-04,1534340129,2,25.3,,t
151511954,HUYA,2018-08-15 09:35:29-04,1534340129,3,,1,
151511957,HUYA,2018-08-15 09:35:29-04,1534340129,4,25.28,,f
151511958,HUYA,2018-08-15 09:35:29-04,1534340129,5,,15,
151511959,HUYA,2018-08-15 09:35:29-04,1534340129,5,,15,
151511960,HUYA,2018-08-15 09:35:29-04,1534340129,8,,13253,
151511965,HUYA,2018-08-15 09:35:29-04,1534340129,0,,2,
151511966,HUYA,2018-08-15 09:35:29-04,1534340129,8,,13279,
151511967,HUYA,2018-08-15 09:35:29-04,1534340129,6,25.3,,f
151511972,HUYA,2018-08-15 09:35:29-04,1534340129,2,25.34,,t
151511973,HUYA,2018-08-15 09:35:29-04,1534340129,3,,1,
151511992,HUYA,2018-08-15 09:35:31-04,1534340131,4,25.3,,f
151511993,HUYA,2018-08-15 09:35:31-04,1534340131,5,,1,
151511994,HUYA,2018-08-15 09:35:31-04,1534340131,5,,1,
151511995,HUYA,2018-08-15 09:35:31-04,1534340131,8,,13280,
151511999,HUYA,2018-08-15 09:35:31-04,1534340131,1,25.24,,t
151512000,HUYA,2018-08-15 09:35:31-04,1534340131,0,,1,
151512001,HUYA,2018-08-15 09:35:31-04,1534340131,0,,1,
151512008,HUYA,2018-08-15 09:35:31-04,1534340131,8,,13300,
151512009,HUYA,2018-08-15 09:35:31-04,1534340131,6,25.34,,f
151512024,HUYA,2018-08-15 09:35:31-04,1534340131,4,25.29,,f
151512025,HUYA,2018-08-15 09:35:31-04,1534340131,5,,1,
151512026,HUYA,2018-08-15 09:35:31-04,1534340131,8,,13301,
151512028,HUYA,2018-08-15 09:35:31-04,1534340131,0,,4,
151512048,HUYA,2018-08-15 09:35:32-04,1534340132,4,25.34,,f
151512049,HUYA,2018-08-15 09:35:32-04,1534340132,5,,1,
151512050,HUYA,2018-08-15 09:35:32-04,1534340132,8,,13302,
151512053,HUYA,2018-08-15 09:35:32-04,1534340132,8,,13309,
151512054,HUYA,2018-08-15 09:35:32-04,1534340132,6,25.35,,f
151512056,HUYA,2018-08-15 09:35:32-04,1534340132,2,25.35,,t
151512057,HUYA,2018-08-15 09:35:32-04,1534340132,3,,6,
151512058,HUYA,2018-08-15 09:35:32-04,1534340132,3,,6,
151512060,HUYA,2018-08-15 09:35:32-04,1534340132,2,25.33,,t
151512061,HUYA,2018-08-15 09:35:32-04,1534340132,3,,2,
151512062,HUYA,2018-08-15 09:35:32-04,1534340132,3,,2,
151512065,HUYA,2018-08-15 09:35:32-04,1534340132,4,25.33,,f
151512066,HUYA,2018-08-15 09:35:32-04,1534340132,5,,1,
151512067,HUYA,2018-08-15 09:35:32-04,1534340132,8,,13310,
151512072,HUYA,2018-08-15 09:35:33-04,1534340133,0,,6,
151512078,HUYA,2018-08-15 09:35:33-04,1534340133,4,25.3,,f
151512079,HUYA,2018-08-15 09:35:33-04,1534340133,5,,10,
151512080,HUYA,2018-08-15 09:35:33-04,1534340133,5,,10,
151512081,HUYA,2018-08-15 09:35:33-04,1534340133,8,,13320,
151512086,HUYA,2018-08-15 09:35:34-04,1534340134,0,,4,
151512111,HUYA,2018-08-15 09:35:34-04,1534340134,4,25.28,,f
151512112,HUYA,2018-08-15 09:35:34-04,1534340134,5,,3,
151512113,HUYA,2018-08-15 09:35:34-04,1534340134,5,,3,
151512114,HUYA,2018-08-15 09:35:34-04,1534340134,8,,13323,
151512133,HUYA,2018-08-15 09:35:36-04,1534340136,5,,4,
151512134,HUYA,2018-08-15 09:35:36-04,1534340136,8,,13327,
151512136,HUYA,2018-08-15 09:35:36-04,1534340136,3,,3,
151512139,HUYA,2018-08-15 09:35:36-04,1534340136,1,25.29,,t
151512140,HUYA,2018-08-15 09:35:36-04,1534340136,0,,1,
151512141,HUYA,2018-08-15 09:35:36-04,1534340136,2,25.35,,t
151512142,HUYA,2018-08-15 09:35:36-04,1534340136,3,,6,
151512143,HUYA,2018-08-15 09:35:36-04,1534340136,0,,1,
151512144,HUYA,2018-08-15 09:35:36-04,1534340136,3,,6,
151512147,HUYA,2018-08-15 09:35:37-04,1534340137,4,25.34,,f
151512148,HUYA,2018-08-15 09:35:37-04,1534340137,5,,1,
151512149,HUYA,2018-08-15 09:35:37-04,1534340137,5,,1,
151512150,HUYA,2018-08-15 09:35:37-04,1534340137,8,,13328,
151512160,HUYA,2018-08-15 09:35:37-04,1534340137,1,25.32,,t
151512161,HUYA,2018-08-15 09:35:37-04,1534340137,0,,5,
151512162,HUYA,2018-08-15 09:35:37-04,1534340137,0,,5,
151512163,HUYA,2018-08-15 09:35:37-04,1534340137,3,,5,
151512165,HUYA,2018-08-15 09:35:38-04,1534340138,8,,13329,
151512168,HUYA,2018-08-15 09:35:38-04,1534340138,0,,6,
151512171,HUYA,2018-08-15 09:35:38-04,1534340138,1,25.27,,t
151512172,HUYA,2018-08-15 09:35:38-04,1534340138,0,,1,
151512173,HUYA,2018-08-15 09:35:38-04,1534340138,0,,1,
151512186,HUYA,2018-08-15 09:35:38-04,1534340138,2,25.34,,t
151512187,HUYA,2018-08-15 09:35:38-04,1534340138,3,,5,
151512188,HUYA,2018-08-15 09:35:38-04,1534340138,4,25.35,,f
151512189,HUYA,2018-08-15 09:35:38-04,1534340138,5,,1,
151512190,HUYA,2018-08-15 09:35:38-04,1534340138,8,,13330,
151512207,HUYA,2018-08-15 09:35:39-04,1534340139,2,25.3,,t
151512208,HUYA,2018-08-15 09:35:39-04,1534340139,3,,20,
151512209,HUYA,2018-08-15 09:35:39-04,1534340139,0,,3,
151512210,HUYA,2018-08-15 09:35:39-04,1534340139,3,,20,
151512219,HUYA,2018-08-15 09:35:39-04,1534340139,4,25.27,,f
151512220,HUYA,2018-08-15 09:35:39-04,1534340139,5,,1,
151512221,HUYA,2018-08-15 09:35:39-04,1534340139,8,,13331,
151512222,HUYA,2018-08-15 09:35:39-04,1534340139,1,25.25,,t
151512223,HUYA,2018-08-15 09:35:39-04,1534340139,0,,7,
151512224,HUYA,2018-08-15 09:35:39-04,1534340139,0,,7,
151512229,HUYA,2018-08-15 09:35:39-04,1534340139,1,25.24,,t
151512230,HUYA,2018-08-15 09:35:39-04,1534340139,0,,1,
151512231,HUYA,2018-08-15 09:35:39-04,1534340139,2,25.29,,t
151512232,HUYA,2018-08-15 09:35:39-04,1534340139,3,,2,
151512233,HUYA,2018-08-15 09:35:39-04,1534340139,0,,1,
151512234,HUYA,2018-08-15 09:35:39-04,1534340139,3,,2,
151512236,HUYA,2018-08-15 09:35:39-04,1534340139,1,25.18,,t
151512237,HUYA,2018-08-15 09:35:39-04,1534340139,0,,1,
151512238,HUYA,2018-08-15 09:35:39-04,1534340139,2,25.3,,t
151512239,HUYA,2018-08-15 09:35:39-04,1534340139,3,,20,
151512240,HUYA,2018-08-15 09:35:39-04,1534340139,3,,20,
151512242,HUYA,2018-08-15 09:35:40-04,1534340140,4,25.22,,f
151512243,HUYA,2018-08-15 09:35:40-04,1534340140,5,,2,
151512244,HUYA,2018-08-15 09:35:40-04,1534340140,5,,2,
151512245,HUYA,2018-08-15 09:35:40-04,1534340140,8,,13333,
151512255,HUYA,2018-08-15 09:35:41-04,1534340141,0,,2,
151512256,HUYA,2018-08-15 09:35:41-04,1534340141,4,25.25,,f
151512257,HUYA,2018-08-15 09:35:41-04,1534340141,5,,1,
151512258,HUYA,2018-08-15 09:35:41-04,1534340141,5,,1,
151512259,HUYA,2018-08-15 09:35:41-04,1534340141,8,,13334,
151512261,HUYA,2018-08-15 09:35:41-04,1534340141,1,25.19,,t
151512262,HUYA,2018-08-15 09:35:41-04,1534340141,0,,7,
151512263,HUYA,2018-08-15 09:35:41-04,1534340141,0,,7,
151512264,HUYA,2018-08-15 09:35:41-04,1534340141,3,,5,
151512268,HUYA,2018-08-15 09:35:41-04,1534340141,4,25.22,,f
151512269,HUYA,2018-08-15 09:35:41-04,1534340141,5,,7,
151512270,HUYA,2018-08-15 09:35:41-04,1534340141,5,,7,
151512271,HUYA,2018-08-15 09:35:41-04,1534340141,8,,13341,
151512281,HUYA,2018-08-15 09:35:42-04,1534340142,2,25.29,,t
151512282,HUYA,2018-08-15 09:35:42-04,1534340142,3,,1,
151512283,HUYA,2018-08-15 09:35:42-04,1534340142,0,,11,
151512284,HUYA,2018-08-15 09:35:42-04,1534340142,3,,1,
151512285,HUYA,2018-08-15 09:35:42-04,1534340142,4,25.25,,f
151512286,HUYA,2018-08-15 09:35:42-04,1534340142,5,,2,
151512287,HUYA,2018-08-15 09:35:42-04,1534340142,5,,2,
151512288,HUYA,2018-08-15 09:35:42-04,1534340142,8,,13343,
151512293,HUYA,2018-08-15 09:35:42-04,1534340142,2,25.25,,t
151512294,HUYA,2018-08-15 09:35:42-04,1534340142,3,,20,
151512295,HUYA,2018-08-15 09:35:42-04,1534340142,3,,20,
151512297,HUYA,2018-08-15 09:35:43-04,1534340143,4,25.19,,f
151512298,HUYA,2018-08-15 09:35:43-04,1534340143,5,,1,
151512299,HUYA,2018-08-15 09:35:43-04,1534340143,5,,1,
151512300,HUYA,2018-08-15 09:35:43-04,1534340143,8,,13344,
151512305,HUYA,2018-08-15 09:35:44-04,1534340144,8,,13345,
151512310,HUYA,2018-08-15 09:35:44-04,1534340144,1,25.01,,t
151512311,HUYA,2018-08-15 09:35:44-04,1534340144,0,,9,
151512312,HUYA,2018-08-15 09:35:44-04,1534340144,2,25.21,,t
151512313,HUYA,2018-08-15 09:35:44-04,1534340144,3,,6,
151512314,HUYA,2018-08-15 09:35:44-04,1534340144,0,,9,
151512315,HUYA,2018-08-15 09:35:44-04,1534340144,3,,6,
151512324,HUYA,2018-08-15 09:35:45-04,1534340145,4,25.12,,f
151512325,HUYA,2018-08-15 09:35:45-04,1534340145,5,,2,
151512326,HUYA,2018-08-15 09:35:45-04,1534340145,5,,2,
151512327,HUYA,2018-08-15 09:35:45-04,1534340145,8,,13347,
151512328,HUYA,2018-08-15 09:35:45-04,1534340145,0,,5,
151512329,HUYA,2018-08-15 09:35:45-04,1534340145,3,,7,
151512354,HUYA,2018-08-15 09:35:46-04,1534340146,3,,8,
151512364,HUYA,2018-08-15 09:35:47-04,1534340147,3,,10,
151512372,HUYA,2018-08-15 09:35:48-04,1534340148,4,25.11,,f
151512373,HUYA,2018-08-15 09:35:48-04,1534340148,5,,1,
151512374,HUYA,2018-08-15 09:35:48-04,1534340148,5,,1,
151512375,HUYA,2018-08-15 09:35:48-04,1534340148,8,,13348,
151512378,HUYA,2018-08-15 09:35:48-04,1534340148,2,25.2,,t
151512379,HUYA,2018-08-15 09:35:48-04,1534340148,3,,1,
151512380,HUYA,2018-08-15 09:35:48-04,1534340148,0,,7,
151512381,HUYA,2018-08-15 09:35:48-04,1534340148,3,,1,
151512388,HUYA,2018-08-15 09:35:48-04,1534340148,4,25.13,,f
151512389,HUYA,2018-08-15 09:35:48-04,1534340148,5,,3,
151512390,HUYA,2018-08-15 09:35:48-04,1534340148,5,,3,
151512391,HUYA,2018-08-15 09:35:48-04,1534340148,8,,13351,
151512395,HUYA,2018-08-15 09:35:48-04,1534340148,0,,8,
151512396,HUYA,2018-08-15 09:35:48-04,1534340148,3,,2,
151512405,HUYA,2018-08-15 09:35:49-04,1534340149,4,25.01,,f
151512406,HUYA,2018-08-15 09:35:49-04,1534340149,5,,8,
151512407,HUYA,2018-08-15 09:35:49-04,1534340149,5,,8,
151512408,HUYA,2018-08-15 09:35:49-04,1534340149,8,,13359,
151512413,HUYA,2018-08-15 09:35:49-04,1534340149,1,25.08,,t
